system,func,method,noise,seed,iters,conv,E
t0_ch4,hf,diis,3e-08,28,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,29,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,3,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,30,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,4,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,5,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,6,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,7,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,8,10,True,-40.17147235
t0_ch4,hf,diis,3e-08,9,10,True,-40.17147235
t0_ch4,hf,ensemble,0e+00,1,50,True,-40.17147235
t0_ch4,hf,ensemble,1e-07,1,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,10,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,11,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,12,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,13,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,14,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,15,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,16,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,17,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,18,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,19,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,2,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,20,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,21,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,22,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,23,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,24,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,25,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,26,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,27,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,28,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,29,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,3,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,30,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,4,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,5,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,6,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,7,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,8,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-07,9,100,False,-40.17147235
t0_ch4,hf,ensemble,1e-08,1,19,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,10,19,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,11,23,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,12,24,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,13,35,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,14,22,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,15,29,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,16,22,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,17,20,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,18,20,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,19,20,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,2,22,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,20,27,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,21,22,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,22,34,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,23,29,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,24,24,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,25,21,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,26,23,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,27,24,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,28,26,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,29,22,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,3,25,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,30,28,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,4,24,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,5,42,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,6,25,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,7,29,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,8,18,True,-40.17147235
t0_ch4,hf,ensemble,1e-08,9,26,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,1,21,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,10,19,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,11,35,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,12,19,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,13,21,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,14,22,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,15,27,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,16,19,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,17,24,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,18,26,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,19,28,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,2,33,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,20,27,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,21,25,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,22,28,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,23,26,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,24,26,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,25,21,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,26,23,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,27,21,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,28,23,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,29,23,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,3,18,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,30,33,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,4,23,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,5,28,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,6,24,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,7,28,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,8,19,True,-40.17147235
t0_ch4,hf,ensemble,1e-09,9,36,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,1,19,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,10,22,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,11,21,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,12,22,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,13,52,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,14,23,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,15,23,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,16,25,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,17,22,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,18,31,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,19,23,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,2,22,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,20,28,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,21,23,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,22,29,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,23,22,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,24,27,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,25,18,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,26,23,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,27,23,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,28,25,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,29,28,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,3,24,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,30,24,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,4,36,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,5,24,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,6,22,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,7,20,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,8,18,True,-40.17147235
t0_ch4,hf,ensemble,3e-08,9,34,True,-40.17147235
t0_ch4,hf,histqn,0e+00,1,32,True,-40.17147235
t0_ch4,hf,histqn,1e-07,1,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,10,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,11,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,12,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,13,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,14,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,15,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,16,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,17,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,18,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,19,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,2,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,20,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,21,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,22,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,23,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,24,100,False,-38.44379504
t0_ch4,hf,histqn,1e-07,25,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,26,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,27,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,28,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,29,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,3,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,30,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,4,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,5,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,6,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,7,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,8,100,False,-40.17147235
t0_ch4,hf,histqn,1e-07,9,100,False,-40.17147235
t0_ch4,hf,histqn,1e-08,1,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,10,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,11,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,12,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,13,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,14,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,15,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,16,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,17,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,18,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,19,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,2,30,True,-40.17147235
t0_ch4,hf,histqn,1e-08,20,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,21,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,22,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,23,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,24,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,25,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,26,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,27,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,28,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,29,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,3,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,30,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,4,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,5,32,True,-40.17147235
t0_ch4,hf,histqn,1e-08,6,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,7,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,8,31,True,-40.17147235
t0_ch4,hf,histqn,1e-08,9,31,True,-40.17147235
t0_ch4,hf,histqn,1e-09,1,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,10,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,11,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,12,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,13,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,14,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,15,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,16,31,True,-40.17147235
t0_ch4,hf,histqn,1e-09,17,31,True,-40.17147235
t0_ch4,hf,histqn,1e-09,18,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,19,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,2,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,20,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,21,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,22,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,23,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,24,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,25,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,26,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,27,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,28,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,29,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,3,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,30,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,4,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,5,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,6,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,7,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,8,32,True,-40.17147235
t0_ch4,hf,histqn,1e-09,9,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,1,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,10,30,True,-40.17147235
t0_ch4,hf,histqn,3e-08,11,34,True,-40.17147235
t0_ch4,hf,histqn,3e-08,12,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,13,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,14,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,15,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,16,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,17,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,18,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,19,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,2,30,True,-40.17147235
t0_ch4,hf,histqn,3e-08,20,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,21,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,22,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,23,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,24,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,25,34,True,-40.17147235
t0_ch4,hf,histqn,3e-08,26,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,27,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,28,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,29,33,True,-40.17147235
t0_ch4,hf,histqn,3e-08,3,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,30,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,4,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,5,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,6,30,True,-40.17147235
t0_ch4,hf,histqn,3e-08,7,31,True,-40.17147235
t0_ch4,hf,histqn,3e-08,8,32,True,-40.17147235
t0_ch4,hf,histqn,3e-08,9,32,True,-40.17147235
t0_ch4,hf,soscf,0e+00,1,26,True,-40.17147235
t0_ch4,hf,soscf,1e-07,1,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,10,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,11,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,12,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,13,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,14,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,15,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,16,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,17,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,18,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,19,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,2,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,20,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,21,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,22,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,23,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,24,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,25,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,26,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,27,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,28,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,29,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,3,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,30,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,4,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,5,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,6,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,7,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,8,100,False,-40.17147235
t0_ch4,hf,soscf,1e-07,9,100,False,-40.17147235
t0_ch4,hf,soscf,1e-08,1,19,True,-40.17147235
t0_ch4,hf,soscf,1e-08,10,19,True,-40.17147235
t0_ch4,hf,soscf,1e-08,11,23,True,-40.17147235
t0_ch4,hf,soscf,1e-08,12,24,True,-40.17147235
t0_ch4,hf,soscf,1e-08,13,35,True,-40.17147235
t0_ch4,hf,soscf,1e-08,14,22,True,-40.17147235
t0_ch4,hf,soscf,1e-08,15,29,True,-40.17147235
t0_ch4,hf,soscf,1e-08,16,22,True,-40.17147235
t0_ch4,hf,soscf,1e-08,17,20,True,-40.17147235
t0_ch4,hf,soscf,1e-08,18,20,True,-40.17147235
t0_ch4,hf,soscf,1e-08,19,20,True,-40.17147235
t0_ch4,hf,soscf,1e-08,2,22,True,-40.17147235
t0_ch4,hf,soscf,1e-08,20,27,True,-40.17147235
t0_ch4,hf,soscf,1e-08,21,22,True,-40.17147235
t0_ch4,hf,soscf,1e-08,22,34,True,-40.17147235
t0_ch4,hf,soscf,1e-08,23,29,True,-40.17147235
t0_ch4,hf,soscf,1e-08,24,24,True,-40.17147235
t0_ch4,hf,soscf,1e-08,25,21,True,-40.17147235
t0_ch4,hf,soscf,1e-08,26,23,True,-40.17147235
t0_ch4,hf,soscf,1e-08,27,24,True,-40.17147235
t0_ch4,hf,soscf,1e-08,28,26,True,-40.17147235
t0_ch4,hf,soscf,1e-08,29,22,True,-40.17147235
t0_ch4,hf,soscf,1e-08,3,25,True,-40.17147235
t0_ch4,hf,soscf,1e-08,30,28,True,-40.17147235
t0_ch4,hf,soscf,1e-08,4,24,True,-40.17147235
t0_ch4,hf,soscf,1e-08,5,38,True,-40.17147235
t0_ch4,hf,soscf,1e-08,6,25,True,-40.17147235
t0_ch4,hf,soscf,1e-08,7,29,True,-40.17147235
t0_ch4,hf,soscf,1e-08,8,18,True,-40.17147235
t0_ch4,hf,soscf,1e-08,9,26,True,-40.17147235
t0_ch4,hf,soscf,1e-09,1,21,True,-40.17147235
t0_ch4,hf,soscf,1e-09,10,19,True,-40.17147235
t0_ch4,hf,soscf,1e-09,11,35,True,-40.17147235
t0_ch4,hf,soscf,1e-09,12,19,True,-40.17147235
t0_ch4,hf,soscf,1e-09,13,21,True,-40.17147235
t0_ch4,hf,soscf,1e-09,14,22,True,-40.17147235
t0_ch4,hf,soscf,1e-09,15,27,True,-40.17147235
t0_ch4,hf,soscf,1e-09,16,19,True,-40.17147235
t0_ch4,hf,soscf,1e-09,17,24,True,-40.17147235
t0_ch4,hf,soscf,1e-09,18,26,True,-40.17147235
t0_ch4,hf,soscf,1e-09,19,28,True,-40.17147235
t0_ch4,hf,soscf,1e-09,2,33,True,-40.17147235
t0_ch4,hf,soscf,1e-09,20,27,True,-40.17147235
t0_ch4,hf,soscf,1e-09,21,25,True,-40.17147235
t0_ch4,hf,soscf,1e-09,22,28,True,-40.17147235
t0_ch4,hf,soscf,1e-09,23,26,True,-40.17147235
t0_ch4,hf,soscf,1e-09,24,26,True,-40.17147235
t0_ch4,hf,soscf,1e-09,25,21,True,-40.17147235
t0_ch4,hf,soscf,1e-09,26,23,True,-40.17147235
t0_ch4,hf,soscf,1e-09,27,21,True,-40.17147235
t0_ch4,hf,soscf,1e-09,28,22,True,-40.17147235
t0_ch4,hf,soscf,1e-09,29,23,True,-40.17147235
t0_ch4,hf,soscf,1e-09,3,18,True,-40.17147235
t0_ch4,hf,soscf,1e-09,30,42,True,-40.17147235
t0_ch4,hf,soscf,1e-09,4,23,True,-40.17147235
t0_ch4,hf,soscf,1e-09,5,28,True,-40.17147235
t0_ch4,hf,soscf,1e-09,6,24,True,-40.17147235
t0_ch4,hf,soscf,1e-09,7,28,True,-40.17147235
t0_ch4,hf,soscf,1e-09,8,19,True,-40.17147235
t0_ch4,hf,soscf,1e-09,9,36,True,-40.17147235
t0_ch4,hf,soscf,3e-08,1,19,True,-40.17147235
t0_ch4,hf,soscf,3e-08,10,22,True,-40.17147235
t0_ch4,hf,soscf,3e-08,11,21,True,-40.17147235
t0_ch4,hf,soscf,3e-08,12,22,True,-40.17147235
t0_ch4,hf,soscf,3e-08,13,52,True,-40.17147235
t0_ch4,hf,soscf,3e-08,14,23,True,-40.17147235
t0_ch4,hf,soscf,3e-08,15,23,True,-40.17147235
t0_ch4,hf,soscf,3e-08,16,25,True,-40.17147235
t0_ch4,hf,soscf,3e-08,17,22,True,-40.17147235
t0_ch4,hf,soscf,3e-08,18,31,True,-40.17147235
t0_ch4,hf,soscf,3e-08,19,23,True,-40.17147235
t0_ch4,hf,soscf,3e-08,2,22,True,-40.17147235
t0_ch4,hf,soscf,3e-08,20,28,True,-40.17147235
t0_ch4,hf,soscf,3e-08,21,23,True,-40.17147235
t0_ch4,hf,soscf,3e-08,22,29,True,-40.17147235
t0_ch4,hf,soscf,3e-08,23,22,True,-40.17147235
t0_ch4,hf,soscf,3e-08,24,27,True,-40.17147235
t0_ch4,hf,soscf,3e-08,25,18,True,-40.17147235
t0_ch4,hf,soscf,3e-08,26,23,True,-40.17147235
t0_ch4,hf,soscf,3e-08,27,23,True,-40.17147235
t0_ch4,hf,soscf,3e-08,28,25,True,-40.17147235
t0_ch4,hf,soscf,3e-08,29,28,True,-40.17147235
t0_ch4,hf,soscf,3e-08,3,24,True,-40.17147235
t0_ch4,hf,soscf,3e-08,30,24,True,-40.17147235
t0_ch4,hf,soscf,3e-08,4,36,True,-40.17147235
t0_ch4,hf,soscf,3e-08,5,24,True,-40.17147235
t0_ch4,hf,soscf,3e-08,6,22,True,-40.17147235
t0_ch4,hf,soscf,3e-08,7,20,True,-40.17147235
t0_ch4,hf,soscf,3e-08,8,18,True,-40.17147235
t0_ch4,hf,soscf,3e-08,9,34,True,-40.17147235
t0_ch4,hf,switch,0e+00,1,11,True,-40.17147235
t0_ch4,hf,switch,1e-07,1,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,10,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,11,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,12,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,13,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,14,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,15,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,16,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,17,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,18,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,19,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,2,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,20,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,21,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,22,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,23,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,24,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,25,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,26,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,27,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,28,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,29,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,3,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,30,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,4,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,5,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,6,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,7,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,8,100,False,-40.17147235
t0_ch4,hf,switch,1e-07,9,100,False,-40.17147235
t0_ch4,hf,switch,1e-08,1,12,True,-40.17147235
t0_ch4,hf,switch,1e-08,10,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,11,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,12,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,13,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,14,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,15,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,16,12,True,-40.17147235
t0_ch4,hf,switch,1e-08,17,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,18,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,19,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,2,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,20,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,21,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,22,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,23,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,24,12,True,-40.17147235
t0_ch4,hf,switch,1e-08,25,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,26,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,27,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,28,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,29,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,3,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,30,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,4,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,5,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,6,12,True,-40.17147235
t0_ch4,hf,switch,1e-08,7,11,True,-40.17147235
t0_ch4,hf,switch,1e-08,8,12,True,-40.17147235
t0_ch4,hf,switch,1e-08,9,11,True,-40.17147235
t0_ch4,hf,switch,1e-09,1,11,True,-40.17147235
